100.371,0.0,-641.386,-679.396,111.768,-0.0,-222.895,340.151,-0.0,0.0,-0.0,-0.0,-394.467,-113.185,-287.239,0.0,579.477,-0.0,-16.6421,0.0,-393.789,-0.0,-0.0,12.7247,-0.0,31.9572,0.0,0.0
-100.371,-0.0,641.386,679.396,-111.768,0.0,222.895,-340.151,0.0,-0.0,0.0,0.0,394.467,113.185,287.239,-0.0,-579.477,0.0,16.6421,-0.0,393.789,0.0,0.0,-12.7247,0.0,-31.9572,-0.0,-0.0
-100.371,-0.0,641.386,679.396,-111.768,0.0,222.895,-340.151,0.0,-0.0,0.0,0.0,394.467,113.185,287.239,-0.0,-579.477,0.0,16.6421,-0.0,393.789,0.0,0.0,-12.7247,0.0,-31.9572,-0.0,-0.0
-100.371,-0.0,641.386,679.396,-111.768,0.0,222.895,-340.151,0.0,-0.0,0.0,0.0,394.467,113.185,287.239,-0.0,-579.477,0.0,16.6421,-0.0,393.789,0.0,0.0,-12.7247,0.0,-31.9572,-0.0,-0.0
100.371,0.0,-641.386,-679.396,111.768,-0.0,-222.895,340.151,-0.0,0.0,-0.0,-0.0,-394.467,-113.185,-287.239,0.0,579.477,-0.0,-16.6421,0.0,-393.789,-0.0,-0.0,12.7247,-0.0,31.9572,0.0,0.0
100.371,0.0,-641.386,-679.396,111.768,-0.0,-222.895,340.151,-0.0,0.0,-0.0,-0.0,-394.467,-113.185,-287.239,0.0,579.477,-0.0,-16.6421,0.0,-393.789,-0.0,-0.0,12.7247,-0.0,31.9572,0.0,0.0
-100.371,-0.0,641.386,679.396,-111.768,0.0,222.895,-340.151,0.0,-0.0,0.0,0.0,394.467,113.185,287.239,-0.0,-579.477,0.0,16.6421,-0.0,393.789,0.0,0.0,-12.7247,0.0,-31.9572,-0.0,-0.0
100.371,0.0,-641.386,-679.396,111.768,-0.0,-222.895,340.151,-0.0,0.0,-0.0,-0.0,-394.467,-113.185,-287.239,0.0,579.477,-0.0,-16.6421,0.0,-393.789,-0.0,-0.0,12.7247,-0.0,31.9572,0.0,0.0
-100.371,-0.0,641.386,679.396,-111.768,0.0,222.895,-340.151,0.0,-0.0,0.0,0.0,394.467,113.185,287.239,-0.0,-579.477,0.0,16.6421,-0.0,393.789,0.0,0.0,-12.7247,0.0,-31.9572,-0.0,-0.0
-100.371,-0.0,641.386,679.396,-111.768,0.0,222.895,-340.151,0.0,-0.0,0.0,0.0,394.467,113.185,287.239,-0.0,-579.477,0.0,16.6421,-0.0,393.789,0.0,0.0,-12.7247,0.0,-31.9572,-0.0,-0.0
