-0.457076997,1.23527205,-0.278700829,-0.966369331,0.926204443,0.300564021,-0.178284451,1.154482007,0.160838693,1.383402348,-0.509379327,-0.027397489,-0.026350144,-0.522253931
-1.239341378,0.124428809,1.564832807,-0.798427761,-0.936231196,-0.99530232,0.658854246,1.554773211,2.091230154,1.63041985,-0.707839549,0.418053418,-0.332267463,-0.127738625
1.089650273,-0.328341931,-0.262285143,-0.727181315,-0.206233099,0.876773298,2.181057215,-0.732903004,0.30344817,-1.211634874,0.287289888,-1.048084497,-1.238041043,1.275744081
0.233390585,-2.580209494,-0.375016481,-1.094510198,1.504522562,0.669108033,-0.490934253,1.107158065,1.450524449,0.445114523,0.293357104,-0.296228319,1.179026723,0.070559554
0.518992245,-0.269361466,0.464948654,2.094779491,-0.162146255,1.536302567,-0.054388024,-0.385272592,-1.167696595,1.951987267,-0.853425026,1.789404392,0.593170762,0.157241091
0.07710655,0.009204449,-0.406985581,-1.608161688,0.916971087,-1.878847003,0.385427028,0.034236938,0.911876202,0.452524722,-2.47258544,-0.104647033,-0.39254716,0.567978859
1.334752798,-0.928095162,-0.074149869,0.553657115,-1.599325776,1.441650271,-0.614188671,-1.388747692,-1.744458675,0.552531898,-0.831438243,-0.756700456,-1.175815344,-1.296724558
0.425319433,1.052298069,-2.081108093,-1.207057953,-0.334050745,-0.531873703,0.128260583,0.660703242,-0.141722471,0.05982589,-0.519257128,-0.949790895,0.847380042,-1.216101646
0.342988968,-0.60353303,1.215975046,-3.349333763,-1.518010259,0.521663785,-1.300770879,0.271243334,-1.978035331,-1.07283318,1.665909886,0.811923742,-0.732016742,3.667021751
1.07984972,0.539741516,0.051754791,1.22049284,-2.277830124,-0.519046009,-0.001918293,-1.152157545,-0.092754528,-1.489354014,-0.448602766,0.361016661,-0.279210567,0.00787679
-0.01523539,1.424287319,0.04452233,0.741726756,1.330102563,0.474658012,0.23937957,1.684367418,0.78848964,1.23593092,2.292634726,-1.298784375,-0.328871757,0.125575155
0.653357804,1.081042647,-0.008548168,0.218419552,-0.091682769,-0.53042382,0.073365666,-0.484104961,-0.810061216,0.505577385,0.264332741,-0.011542722,0.373390615,-1.190977454
0.289070904,-0.047347266,-0.681869447,-0.540414453,0.715139449,-0.050366707,-1.124727845,0.284342825,1.145335317,1.000279784,-0.315008253,0.156484127,0.232003197,0.28545624
-1.122864366,-0.328279436,1.511947036,0.666482985,1.307819009,-0.160736144,-0.733911276,0.17221196,0.844441473,0.546586633,-0.093741931,0.496117026,-1.296283007,0.968257725
-0.201727271,0.338173747,0.685887337,0.034327123,0.024595587,-1.009786606,-0.128423288,-0.30332303,-1.714860439,-1.479018092,1.061040998,-2.17464757,1.139177918,-1.531795025
1.592911601,-0.374144703,-0.01240043,-1.351971626,-0.007519511,0.128392071,0.767521024,1.193164706,-0.951262414,-0.594724238,-0.386572927,0.425359428,-0.129959151,-0.213531256
1.187731504,0.241513371,2.231366634,-0.31883961,-1.200225949,1.654389381,1.075213313,-0.730004668,-2.372843742,0.152654141,0.007409835,-0.300475359,-0.399880409,-0.223314732
-1.471778035,-0.129178554,-1.449507356,0.914974809,0.743082583,0.840230048,-1.578105569,0.632280648,0.903918684,0.299889177,-1.179684758,-1.490967155,0.958114386,-1.357305765
-1.337411284,-0.6198318,-0.062005877,-1.188854456,1.715127826,1.832346439,1.505499125,-0.054514926,-0.911785305,1.260904074,1.111620426,-0.329588652,0.647147655,0.593416393
-0.329496861,0.276999056,-0.412735194,1.29028666,-0.792013109,-0.27871722,2.943916082,-0.498620331,-0.386425674,-0.864297807,-0.65960592,-0.853182733,-1.129933715,2.563972473
0.252932757,-0.646202147,1.878912687,0.350507945,0.039422587,-0.809974253,-0.685970962,1.629141688,-0.691488743,-0.901598454,-0.93911314,-0.30423528,1.781647444,-1.817530394
-1.232923508,-1.185228825,-0.099716924,0.11098136,0.665913403,-0.539258182,0.076605193,0.916631281,1.287307262,0.322289616,-1.08135283,-1.160450935,0.780387938,-0.431101352
0.42549172,-0.500615656,0.262402833,-0.914895475,0.850847661,0.650749207,-0.085096486,-0.219606668,-1.063406467,-0.294496208,0.306486577,-2.006789684,0.6004017,1.001511335
-2.033137321,-0.628169537,-0.141346857,-0.636479139,-2.395317554,-1.627233148,-0.245827988,-0.764518619,0.540517151,-0.241517901,-1.165186763,-0.900758386,-0.629875481,1.287544847
-0.154352263,-0.783263266,-0.257010102,0.115160562,0.157931283,-0.483591825,0.364191264,-0.023616973,1.506259918,0.496534854,-1.532618761,0.012448057,0.02644906,-1.160755992
-0.09871792,-0.373016506,0.215087146,-0.046893399,-0.708757341,-0.409358293,-0.672098458,-1.35206604,-0.034855191,0.112707205,-2.093037128,-0.391606957,0.458006889,-0.673370838
-1.564511299,1.437740207,-0.402724236,-0.087960683,0.09915106,-0.70409894,-0.43306613,-1.089869142,0.811801076,-1.624023438,-1.199743629,-0.098467126,-1.652140379,1.479896545
0.441580981,-0.073540859,-0.915099323,1.564438581,-0.804664433,0.212902695,-0.639844716,-1.147450089,0.04985889,1.567619205,0.214356616,-1.324880004,0.18742311,0.75391072
1.292592406,-0.971604824,1.376571774,-1.807231426,,,,,,,,,,
