0.000000000000000000e+00
4.285241590862891997e-03
3.021178279726498273e-03
1.146180919242385104e-02
4.093406436252483745e-03
1.095949000519589071e-03
4.729980073410978454e-09
1.090534103637927997e-05
1.178993054842664812e-04
9.025655042343533026e-04
5.060883943273213753e-02
2.400609792291294800e-04
2.789963463041864324e-09
6.576717530854564453e-02
4.147239349791981721e-07
7.825136982898621418e-02
1.430230433071854983e-02
3.375460859392546955e-06
5.267818951073109548e-05
7.889656166497734102e-02
9.176827789555581927e-02
5.293363270598175637e-08
2.864722952386540184e-08
1.011322945300897650e-07
2.551905737622253137e-05
5.881792322805771273e-02
3.278144657617883956e-02
4.857092523119519410e-03
5.897868910655837535e-04
1.483272605413007983e-01
1.256888827411832468e-03
1.794678487972081434e-03
6.982886340483614824e-04
4.818500612512875464e-04
2.074612724806456970e-04
1.670754333848452344e-01
3.899723484715954779e-03
3.640632874182386645e-05
1.662000356909816004e-03
2.409148206940746502e-03
1.283419430241060921e-01
7.974908929415954850e-05
2.163700733409520960e-01
3.119102288647314608e-07
1.563320690375721578e-01
7.742160830192591769e-02
3.804729642955772418e-06
2.589137736020107310e-04
5.929306722296654591e-02
6.634625532184937201e-07
2.704609951247959922e-03
1.424664316629426983e-02
1.025377192947505602e-02
2.643940200212653302e-01
3.536366273272197394e-04
2.686794920796270469e-02
2.374072774440233458e-01
1.018250140053734212e-04
3.236138701834546916e-05
6.548295466690029541e-05
1.306779999813796611e-01
3.767907140811736790e-07
1.834232182533142574e-01
4.395359737584457754e-07
1.239165074025751906e-01
2.229695219905925008e-01
2.798863610726725661e-03
1.099289617303743534e-03
5.526327047511049063e-03
2.489769188463927529e-01
2.448389312945943011e-06
2.820532974628876667e-08
1.411666470849630050e-05
3.771153652978408014e-05
5.628293809973881207e-02
5.454333840047013299e-03
1.201239666575577066e-03
5.298335424271587899e-06
8.433380053734279569e-02
2.225590245911646580e-07
2.643059087179069097e-04
4.917255633065300419e-03
2.309604394712278833e-06
2.432134076340577381e-03
1.207801913315048187e-01
5.610881886750994482e-05
5.428263044166326607e-08
3.466936355591346275e-02
9.297317307601849629e-03
8.660707311216956359e-05
8.397744047782333687e-02
2.155372839261394113e-01
1.384100960684701528e-04
1.205978591400449248e-04
1.017109504963519956e-01
4.267745589543928521e-04
3.688714098647636330e-01
1.613355622907712561e-01
3.451036035538682656e-01
1.061063716211063136e-02
4.760813980929886862e-06
9.874053182834274453e-03
6.282680716396718112e-04
2.142068317434016583e-03
2.253066353320740470e-02
4.928228709776309117e-04
5.525931041425103940e-01
7.682145766410400888e-03
3.236142363358949225e-01
2.053008439539663610e-01
5.875197944527135729e-02
1.186509049717777431e-01
6.491247028295862864e-02
4.972348498641156493e-04
3.169398094193197069e-01
4.525918918609647124e-01
7.225393750639282076e-02
4.186877712346171454e-01
6.158240230010111338e-01
2.252119865342727938e-04
5.712692563820277458e-01
8.311624840889107572e-04
4.863643499196808051e-01
4.617050394918110756e-01
4.606812828733970050e-02
1.139621317969384100e-07
2.490960302070203691e-01
1.561070109487521299e-02
